symbol,name,is_st,concepts,trade_date,open,high,low,close,pre_close,volume,amount,change_ratio,float_capital,main_net_inflow,prev_close,prev_amount,ma5,ma10,ma20,amt_ma20,high20,low20,next_open,next_high,next_low,next_close,is_st_flag,is_kcb,is_bj,body_pct,amp_pct,turnover_ratio_vs20,pullback_to_ma20,near_high20,near_low20,capital_score_raw,trend_pass,pattern_trend_raw,consecutive_boards,is_first_limit_up,seal_amount,bomb_count,concept_tags,limitup_count,avg_boards,avg_topic_count,emotion_name,pattern_score,trend_score,capital_score,topic_strength,limitup_score,intent_proxy_score,intent_label_proxy,mode,score,rank,hit_tp3,hit_tp5,hit_tp8,hit_sl7,next_close_positive,next_return_close_pct,next_return_open_pct,next_intraday_max_pct,next_intraday_min_pct
002840.SZ,华统股份,否,"回购增持再贷款概念,碳中和,冷链物流,预制菜,养鸡,猪肉,深股通,融资融券,转融券标的,饲料",2026-03-02,9.91,10.07,9.83,9.86,9.99,14377822.0,142451760.31,-1.3013013013013,7854776010.22,,9.99,10.01,9.91,9.822999999999999,9.7995,7122597.305500001,10.09,9.5,9.83,10.04,9.73,9.76,False,False,False,-0.5045408678102997,2.4415055951169906,19.99997391401029,0.6173784376753848,0.977205153617443,3.7894736842105203,0.0,True,135.03437720442196,0.0,,0.0,0,,0.0,0.0,0.0,未知,99.27615034475761,98.3007262971635,74.92329718164486,0.0,50.0,98.5665460180607,强势吸筹,trend,80.41195570954599,5.0,0,0,0,0,0,-1.014198782961457,-0.30425963488843166,1.825557809330626,-1.3184584178498886
601311.SH,骆驼股份,否,"2025中报预增,创投,一带一路,小米汽车,比亚迪概念,新能源汽车,长安汽车概念,飞行汽车(eVTOL),华为汽车,储能,氢能源,燃料电池,锂电池概念,固态电池,动力电池回收,钠离子电池,富时罗素概念,正极材料,沪股通,电机电控,融资融券,铅蓄电池,锂电制造",2026-03-02,9.67,9.75,9.51,9.64,9.8,22445538.0,216032820.0,-1.6326530612245,11309128577.52,,9.8,9.77,9.706,9.663,9.596,10801650.120000001,9.97,9.25,9.65,9.75,9.39,9.43,False,False,False,-0.3102378490175735,2.5236593059936934,19.99998311369115,0.45852438516048855,0.966900702106319,4.216216216216222,0.0,True,136.47325906649314,0.0,,0.0,0,,0.0,0.0,0.0,未知,100.0,96.26823631874882,74.92329718164486,0.0,50.0,98.5665460180607,强势吸筹,trend,80.32371243603176,6.0,0,0,0,0,0,-2.1784232365145315,0.10373443983402268,1.1410788381742678,-2.593360995850622
002692.SZ,远程股份,否,"芯片概念,专精特新,新能源汽车,充电桩,国企改革,光伏概念,数字孪生,储能,风电,核电,智能电网,地方国企改革,电缆",2026-03-02,5.7,5.75,5.5,5.61,5.77,17207400.0,96706975.0,-2.7729636048527,4026347349.75,,5.77,5.77,5.694,5.6309999999999985,5.602,4835354.0735,5.8,5.4,5.62,5.69,5.4,5.42,False,False,False,-1.5789473684210502,4.545454545454546,19.999977980929962,0.14280614066404868,0.9672413793103449,3.8888888888888884,0.0,True,135.19579473496307,0.0,,0.0,0,,0.0,0.0,0.0,未知,99.47010110736223,96.3354328116732,74.92329718164486,0.0,50.0,98.5665460180607,强势吸筹,trend,80.22976101822799,7.0,0,0,0,0,0,-3.3868092691622174,0.17825311942958622,1.4260249554367213,-3.7433155080213893
002224.SZ,三力士,否,"机器人概念,储能,工业大麻,农机,体育产业,橡胶",2026-03-02,4.73,4.76,4.63,4.71,4.8,23302473.0,109721776.46,-1.875,3798051537.99,,4.8,4.77,4.752000000000001,4.707,4.6834999999999996,5486093.2665,4.87,4.55,4.72,4.75,4.52,4.54,False,False,False,-0.4228329809725256,2.8077753779697603,19.9999838008587,0.5658161631258762,0.9671457905544147,3.51648351648352,0.0,True,135.54802056881343,0.0,,0.0,0,,0.0,0.0,0.0,未知,99.8933170297922,96.31657851474459,74.92329718164486,0.0,50.0,98.5665460180607,强势吸筹,trend,80.21398139437163,8.0,0,0,0,0,0,-3.6093418259023338,0.21231422505307404,0.8492569002123149,-4.0339702760085006
603128.SH,华贸物流,否,"小米概念,比亚迪概念,阿里巴巴概念,上海自贸区,央企国企改革,一带一路,自由贸易港,国企改革,跨境电商,高股息精选,航运概念,统一大市场,富时罗素概念,沪股通,融资融券,诚通系,转融券标的",2026-03-02,6.09,6.1,5.95,5.99,6.06,21112120.0,126874214.0,-1.1551155115511,7841188499.06,,6.06,6.01,6.002,5.977,5.9624999999999995,6343716.3645,6.1,5.86,6.0,6.19,6.0,6.15,False,False,False,-1.6420361247947397,2.5210084033613356,19.999982141383143,0.46121593291405866,0.9819672131147542,2.2184300341296908,0.0,True,133.1276140905288,0.0,,0.0,0,,0.0,0.0,0.0,未知,96.98508469156482,99.24001338046439,74.92329718164486,0.0,50.0,98.5665460180607,强势吸筹,trend,80.16201280548313,9.0,1,0,0,0,1,2.67111853088481,0.16694490818029692,3.3388981636060127,0.16694490818029692
002746.SZ,仙坛股份,否,"2025中报预增,乡村振兴,预制菜,养鸡,富时罗素概念,深股通,融资融券,转融券标的,饲料",2026-03-02,6.37,6.47,6.34,6.46,6.46,17163393.0,110222540.56,0.0,4584508426.42,,6.46,6.39,6.398000000000001,6.381,6.371499999999999,5511133.069,6.54,6.19,6.42,6.53,6.37,6.38,False,False,False,1.4128728414442677,2.050473186119872,19.999978077103478,1.3889978811896837,0.9877675840978594,4.36187399030694,0.0,True,135.19819481647255,0.0,,0.0,0,,0.0,0.0,0.0,未知,99.47298491829352,100.0,74.92329718164486,0.0,50.0,98.5665460180607,强势吸筹,trend,80.13413390613863,10.0,0,0,0,0,0,-1.2383900928792582,-0.6191950464396291,1.0835913312693541,-1.393188854489162
600283.SH,钱江水利,否,"AI智能体,数据确权,人工智能,数据要素,DeepSeek概念,数字孪生,智慧城市,数字经济,创投,水利,净水概念,绿色电力,污水处理,地下管网,固废处理,新型城镇化,PPP概念,生物质能发电,抗旱,沪股通",2026-03-03,9.34,9.56,9.32,9.36,9.37,8758740.0,82628628.0,-0.10672358591248,5093404889.04,10094769.8,9.37,49484535.0,9.399999999999999,9.348,9.326500000000001,6605666.5405,9.56,9.15,9.38,9.41,9.27,9.34,False,False,False,0.2141327623126293,2.5751072961373414,12.508749494603707,0.35919155095693245,0.9790794979079497,2.2950819672131044,10094769.8,True,138.38018260003997,0.0,,0.0,0,,85.0,1.588235294117647,3.0,未知,100.0,98.67042923403898,89.25539457114179,96.13015688553166,50.0,100.0,强势吸筹,trend,92.73541072103222,1.0,0,0,0,0,0,-0.21367521367520914,0.2136752136752281,0.5341880341880418,-0.96153846153846
000915.SZ,华特达因,否,"创新药,国企改革,污水处理,流感,三胎概念,消毒剂,医药电商,维生素,举牌,儿童医药医疗,医保目录,地方国企改革,基金重仓,富时罗素概念,废气处理,深股通,融资融券",2026-03-03,32.05,32.7,32.05,32.26,32.05,4749060.0,154018541.96,0.65522620904836,7554638251.1,6477970.3,32.05,79089983.71,32.19,32.17400000000001,32.00699999999999,11655455.0715,32.71,31.08,32.11,32.21,31.6,31.74,False,False,False,0.6552262090483646,2.0280811232449474,13.21428816079496,0.7904520886056403,0.9862427392234789,3.7966537966537963,6477970.3,True,136.89535299098708,0.0,,0.0,0,,85.0,1.588235294117647,3.0,未知,100.0,100.0,84.12042629556171,96.13015688553166,50.0,100.0,强势吸筹,trend,91.91912148036752,2.0,0,0,0,0,0,-1.6119032858028508,-0.4649721016738952,-0.15499070055795772,-2.0458772473651474
002461.SZ,珠江啤酒,否,"国企改革,啤酒概念,南沙新区,地方国企改革,富时罗素概念,深股通,融资融券",2026-03-03,9.45,9.71,9.43,9.56,9.44,18482081.0,176960405.02,1.271186440678,21159420268.8,8159467.7,9.44,101804305.6,9.494,9.485000000000001,9.476499999999998,13938244.066499999,9.85,9.08,9.52,9.58,9.4,9.5,False,False,False,1.1640211640211768,2.9692470837751976,12.69603288446621,0.8811269983644023,0.9705583756345179,5.286343612334806,8159467.7,True,137.62329091986652,0.0,,0.0,0,,85.0,1.588235294117647,3.0,未知,100.0,96.98969003051128,86.50774021895458,96.13015688553166,50.0,100.0,强势吸筹,trend,91.5967892467686,3.0,0,0,0,0,0,-0.6276150627615115,-0.4184100418410139,0.20920502092049761,-1.673640167364018
300664.SZ,鹏鹞环保,否,"水利,生物疫苗,医疗废物处理,垃圾分类,PPP概念,污水处理,固废处理,净水概念,装配式建筑",2026-03-03,5.82,5.97,5.75,5.85,5.84,31956894.0,187603006.16,0.17123287671233,4400635192.2,21407315.5,5.84,117370330.2,5.8340000000000005,5.752000000000001,5.738,15248671.967500001,5.97,5.58,5.81,5.86,5.67,5.74,False,False,False,0.5154639175257621,3.826086956521735,12.302907857146149,1.951899616591133,0.9798994974874372,4.838709677419347,21407315.5,True,129.5772620942676,0.0,,0.0,0,,85.0,1.588235294117647,3.0,未知,92.71916961479867,98.83216913119057,100.0,96.13015688553166,50.0,100.0,强势吸筹,trend,91.24348304682357,4.0,0,0,0,0,0,-1.880341880341871,-0.6837606837606843,0.1709401709401825,-3.076923076923072
002805.SZ,丰元股份,否,"长安汽车概念,比亚迪概念,专精特新,宁德时代概念,锂电池概念,固态电池,钠离子电池,正极材料,磷酸铁锂,融资融券,转融券标的",2026-03-03,16.38,17.88,16.38,16.66,16.25,34601973.0,588848463.2,2.5230769230769,4640519682.68,60249153.2,16.25,130401427.6,16.663999999999998,16.569000000000003,16.398000000000003,35962509.314500004,17.88,15.66,16.86,17.21,16.32,16.66,False,False,False,1.7094017094017164,9.157509157509159,16.37395372081496,1.597755823880942,0.9317673378076063,6.385696040868455,60249153.2,True,134.68696933021863,0.0,,0.0,0,,85.0,1.588235294117647,3.0,未知,98.85872342767674,89.33839529149589,100.0,96.13015688553166,50.0,100.0,强势吸筹,trend,91.18569150968855,5.0,1,0,0,0,0,0.0,1.2004801920768264,3.3013205282112885,-2.0408163265306114
002982.SZ,湘佳股份,否,"冷链物流,乡村振兴,预制菜,猪肉,养鸡,电机电控,饲料",2026-03-03,14.41,15.0,14.41,14.7,14.41,7076714.0,104149082.9,2.0124913254684,1909175436.0,5798224.9,14.41,56142612.56,14.586000000000002,14.523999999999997,14.506499999999999,8014597.8005,15.06,13.77,14.8,14.88,14.48,14.56,False,False,False,2.0124913254684187,4.094378903539208,12.994923200450875,1.3338848102574725,0.9760956175298804,6.753812636165575,5798224.9,True,137.0279194521262,0.0,,0.0,0,,85.0,1.588235294117647,3.0,未知,100.0,98.0818770962889,83.15535453405779,96.13015688553166,50.0,99.87843796932687,强势吸筹,trend,90.9089089883953,6.0,0,0,0,0,0,-0.9523809523809441,0.680272108843547,1.2244897959183776,-1.4965986394557746
301151.SZ,冠龙节能,否,"超超临界发电,抽水蓄能,乡村振兴,污水处理,一带一路,新型城镇化,碳中和,雄安新区,水利,海峡两岸,专精特新,核电,地下管网,液冷服务器,融资融券,转融券标的",2026-03-03,20.02,20.78,19.82,19.95,19.83,4897159.0,99801449.21,0.60514372163389,3368433909.75,4140493.8,19.83,52494183.75,20.172,20.119999999999997,19.916999999999994,7614799.5615,20.78,19.1,19.5,19.88,19.26,19.36,False,False,False,-0.3496503496503511,4.843592330978814,13.106247696208648,0.16568760355477638,0.9600577478344561,4.450261780104701,4140493.8,True,138.13174850454544,0.0,,0.0,0,,85.0,1.588235294117647,3.0,未知,100.0,94.91850548006255,80.80178292801702,96.13015688553166,50.0,99.50336385182351,强势吸筹,trend,90.66732060895058,7.0,0,0,0,0,0,-2.9573934837092724,-2.2556390977443574,-0.35087719298245756,-3.4586466165413423
600073.SH,光明肉业,否,"上海国企改革,国企改革,预制菜,猪肉,地方国企改革,富时罗素概念,沪股通,牛羊肉,老字号,融资融券,进口博览会",2026-03-03,6.63,6.77,6.62,6.65,6.62,18626786.0,124508716.0,0.45317220543807,6235900988.8,1609794.0,6.62,71306478.0,6.664,6.639,6.598499999999999,9790765.636,6.77,6.4,6.63,6.67,6.52,6.54,False,False,False,0.30165912518854393,2.2658610271903243,12.71695397775529,0.7804804122149226,0.9822747415066471,3.90625,1609794.0,True,136.07126533968182,0.0,,0.0,0,,85.0,1.588235294117647,3.0,未知,100.0,99.30067147312711,77.20880986218441,96.13015688553166,50.0,98.93077400649155,强势吸筹,trend,90.64420890103236,8.0,0,0,0,0,0,-1.6541353383458695,-0.30075187969925504,0.30075187969924166,-1.9548872180451242
301439.SZ,泓淋电力,否,"富士康概念,消费电子概念,铜缆高速连接,小米概念,比亚迪概念,小米汽车,新能源汽车,海峡两岸,中俄贸易概念,一带一路,储能,家用电器,智能家居,高压快充,充电桩,工业机器人,深股通,融资融券,转融券标的",2026-03-03,16.95,17.25,16.59,16.62,16.96,8765755.0,148247522.22,-2.0047169811321,3045563876.88,5870445.9,16.96,129578404.0,17.026000000000003,16.787000000000003,16.604499999999998,13891311.217000002,17.39,15.88,16.4,17.15,16.3,16.94,False,False,False,-1.9469026548672466,3.9783001808318272,10.671960328595667,0.09334818874403299,0.9557216791259344,4.6599496221662475,5870445.9,True,134.57265423036768,0.0,,0.0,0,,85.0,1.588235294117647,3.0,未知,98.7213684531644,94.06324247200494,83.2578906419705,96.13015688553166,50.0,99.89477851324273,强势吸筹,trend,90.5841677438651,9.0,1,0,0,0,1,1.9253910950661868,-1.323706377858017,3.1889290012033547,-1.9253910950661868
600398.SH,海澜之家,否,"阿里巴巴概念,体育产业,三胎概念,高股息精选,沪股通,消费金融,融资融券",2026-03-03,6.25,6.54,6.25,6.37,6.31,77860129.0,498965386.0,0.95087163232964,30593646785.52,29408036.0,6.31,335225103.0,6.3340000000000005,6.254,6.214,41709530.013,6.54,5.98,6.33,6.5,6.22,6.3,False,False,False,1.9200000000000015,4.640000000000001,11.962862824023258,2.5104602510460197,0.9740061162079511,6.521739130434777,29408036.0,True,129.73723849372388,0.0,,0.0,0,,85.0,1.588235294117647,3.0,未知,92.91138879055532,97.66973575212118,100.0,96.13015688553166,50.0,100.0,强势吸筹,trend,90.57630566586826,10.0,0,0,0,0,0,-1.0989010989011034,-0.6279434850863428,2.0408163265306105,-2.354788069073789
300573.SZ,兴齐眼药,否,"医药电商,民营医院,眼科医疗,智能医疗,创新药,医保目录,深股通,融资融券,转融券标的",2026-03-04,68.15,71.38,68.0,71.06,68.87,9420303.0,662825293.68,3.1799041672717,13468096807.22,23358371.0,68.87,519312868.27,71.15,70.58400000000002,70.39500000000001,82395822.681,73.17,67.78,72.13,72.13,69.69,69.97,False,False,False,4.269992663242841,4.970588235294111,8.044404098568988,0.9446693657219859,0.971163044963783,4.839185600472117,23358371.0,True,145.0069654637752,0.0,,0.0,0,,46.0,1.9782608695652173,3.260869565217391,未知,100.0,97.10895735402282,100.0,57.04671197231135,50.0,100.0,强势吸筹,trend,89.6812196189154,1.0,0,0,0,0,0,-1.5339150014072662,1.5057697720236325,1.5057697720236325,-1.9279482127779406
000753.SZ,漳州发展,否,"新能源汽车,低空经济,海工装备,DeepSeek概念,光伏概念,智慧政务,风电,智慧城市,充电桩,数字经济,国企改革,创投,绿色电力,污水处理,跨境电商,乡村振兴,水利,新型城镇化,PPP概念,地下管网,垃圾分类,装配式建筑,海峡两岸,地方国企改革,平潭免税区,无人岛开发,海上风电,福建基建,郭台铭概念",2026-03-04,7.06,7.44,6.99,7.28,7.16,33030318.0,238579252.16,1.6759776536313,7217982196.88,15765804.0,7.16,230844837.58,7.351999999999999,7.237,7.2315,33995775.63,7.59,6.99,7.32,7.4,7.27,7.33,False,False,False,3.116147308781879,6.43776824034335,7.017908776567602,0.670676899675042,0.9591567852437418,4.148783977110158,15765804.0,True,143.76630687390445,0.0,,0.0,0,,46.0,1.9782608695652173,3.260869565217391,未知,100.0,94.74079612458873,97.30687232287497,57.04671197231135,50.0,100.0,强势吸筹,trend,89.04042085595847,2.0,0,0,0,0,1,0.6868131868131844,0.5494505494505499,1.6483516483516498,-0.13736263736264664
000786.SZ,北新建材,否,"DeepSeek概念,央企国企改革,雅下水电概念,雄安新区,国企改革,装配式建筑,建筑节能,保障房,富时罗素概念,岩棉,深股通,绿色消费,融资融券",2026-03-04,28.56,29.18,28.41,28.66,29.0,17303568.0,497141299.58,-1.1724137931034,48421294751.72,18082918.0,29.0,841159712.77,28.676,28.360000000000003,28.334000000000003,123536336.104,29.82,26.77,29.0,29.27,28.0,28.09,False,False,False,0.35014005602241394,2.7103132699753596,4.024251610971187,1.1505611632667359,0.9610999329309189,7.0601419499439695,18082918.0,True,133.9719831604556,0.0,,0.0,0,,46.0,1.9782608695652173,3.260869565217391,未知,97.99963388261659,95.12407011025438,100.0,57.04671197231135,50.0,100.0,强势吸筹,trend,88.60620516376063,3.0,0,0,0,0,0,-1.988834612700629,1.1863224005582689,2.128401953942775,-2.3028611304954647
600585.SH,海螺水泥,否,"储能,同花顺漂亮100,一带一路,国企改革,雅下水电概念,装配式建筑,证金持股,同花顺中特估100,水泥概念,南水北调,地方国企改革,央视财经50,安徽自贸区,富时罗素概念,沪股通,融资融券",2026-03-04,25.01,25.61,24.95,25.07,25.24,35395674.0,891379454.0,-0.67353407290015,100272543655.53,17189485.0,25.24,998437362.0,25.51,25.41,25.048000000000002,164146191.4355,26.93,23.34,25.2,25.38,24.72,24.8,False,False,False,0.23990403838464103,2.6452905811623255,5.430399853963476,0.08783136378153332,0.9309320460453027,7.4121679520137125,17189485.0,True,140.0727719132724,0.0,,0.0,0,,46.0,1.9782608695652173,3.260869565217391,未知,100.0,89.17363910490006,99.32815018733665,57.04671197231135,50.0,100.0,强势吸筹,trend,88.43862154631165,4.0,0,0,0,0,0,-1.0769844435580358,0.518548065416829,1.2365376944555193,-1.3960909453530173
002085.SZ,万丰奥威,否,"同花顺新质50,锂电池概念,两轮车,商业航天,风电,独角兽概念,碳中和,特斯拉概念,海工装备,比亚迪概念,华为汽车,一体化压铸,新能源汽车,无人机,航空发动机,共同富裕示范区,低空经济,飞行汽车(eVTOL),碳纤维,基金重仓,富时罗素概念,小鹏汽车概念,汽车制造概念,深股通,蔚来汽车概念,融资融券,转融券标的",2026-03-04,15.76,16.48,15.75,16.09,15.96,57339512.0,928168677.87,0.81453634085212,34163857096.8,19876107.0,15.96,961083521.05,16.258,16.085,15.836499999999996,158191644.5295,16.97,15.09,16.11,16.33,16.01,16.13,False,False,False,2.093908629441625,4.634920634920638,5.86736853662908,1.6007324850819584,0.9481437831467295,6.626905235255136,19876107.0,True,135.63037666311232,0.0,,0.0,0,,46.0,1.9782608695652173,3.260869565217391,未知,99.99227175447955,92.56854888073752,100.0,57.04671197231135,50.0,100.0,强势吸筹,trend,88.20419218800139,5.0,0,0,0,0,1,0.24860161591049812,0.12430080795524906,1.4916096954630107,-0.49720323182099624
002973.SZ,侨银股份,否,"无人驾驶,人形机器人,DeepSeek概念,人工智能,低空经济,数字乡村,机器人概念,智慧城市,绿色电力,碳中和,PPP概念,固废处理,乡村振兴,医疗废物处理,污水处理,垃圾分类",2026-03-04,14.4,15.81,14.32,14.83,14.37,17116900.0,252759824.0,3.2011134307585,4620025506.83,23750575.0,14.37,163467982.17,14.822,14.745000000000001,14.728,32461658.844499998,16.0,13.75,14.83,15.04,14.33,14.5,False,False,False,2.9861111111111094,10.405027932960895,7.786411200080284,0.6925583921781662,0.926875,7.854545454545455,23750575.0,True,143.30992742470877,0.0,,0.0,0,,46.0,1.9782608695652173,3.260869565217391,未知,100.0,88.3734116090316,100.0,57.04671197231135,50.0,100.0,强势吸筹,trend,88.15200165350528,6.0,0,0,0,0,0,-2.2252191503708705,0.0,1.4160485502360018,-3.3715441672285906
